Date,Name,Tweets,EUR_GBP,USD_GBP,RUB_GBP
2020-07-31,Boris Johnson,"RT @10DowningStreet: Following an increase in COVID-19 cases, there are now changes to the rules on gatherings in Greater Manchester, West…",1.1096,1.3126,97.4301
2020-07-31,Boris Johnson,"In order to keep the virus under control, we’re postponing some of the changes we were hoping to make in August.… https://t.co/IL7UuU9Oke",1.1096,1.3126,97.4301
2020-07-31,Boris Johnson,"Folks, if we all remember to do these three things, then we can keep the virus under control.

Wash your hands, cov… https://t.co/ABaYRmEMPw",1.1096,1.3126,97.4301
2020-07-31,Boris Johnson,"RT @10DowningStreet: Wash your hands regularly, cover your face and make space for others. 

Remember #HandsFaceSpace to protect yourself a…",1.1096,1.3126,97.4301
2020-07-30,Boris Johnson,"Today I visited North Yorkshire Police to thank them for their hard work throughout the pandemic, and to meet with… https://t.co/dGOSq4Jp2R",1.1063,1.3046,96.0408
2020-07-30,Boris Johnson,"I want to wish Muslims here in the UK and around the world the very best for Eid al-Adha. 

#EidMubarak https://t.co/VG8f6p0qy2",1.1063,1.3046,96.0408
2020-07-30,Boris Johnson,RT @10DowningStreet: Today PM @BorisJohnson and Home Secretary @PritiPatel visited @NYorksPolice and met some of the new recruits to the fo…,1.1063,1.3046,96.0408
2020-07-30,Boris Johnson,"RT @Conservatives: 👮‍♂️ 𝟜,𝟛𝟛𝟞
👮‍♀️ 𝐌𝐎𝐑𝐄
👮‍♂️ 𝐏𝐎𝐋𝐈𝐂𝐄
👮‍♀️ 𝐒𝐎 𝐅𝐀𝐑.

✍️ Delivering on the people's priorities 👇 https://t.co/w1lNp8I6rV",1.1063,1.3046,96.0408
2020-07-30,Boris Johnson,"RT @pritipatel: 🚨 BREAKING 🚨

👮🏽 4,336 new officers have been recruited as part of our campaign to get 20,000 more police officers on our s…",1.1063,1.3046,96.0408
2020-07-29,,,1.1011,1.2966,94.0738
2020-07-28,Boris Johnson,"We’re going to make it easier than ever to cycle around, with new cycle routes and vouchers for bike repairs. 

Tog… https://t.co/6YjNE7Thhw",1.1038,1.2947,93.9531
2020-07-28,Boris Johnson,"Cycling and walking have a huge role in tackling some of the health and environmental challenges that we face. 

Ou… https://t.co/4ohQ6JZjns",1.1038,1.2947,93.9531
2020-07-27,Boris Johnson,"Losing weight is hard but with some small changes we can all feel fitter and healthier.

If we all do our bit, we c… https://t.co/omHpEDGbrm",1.0951,1.2895,92.4346
2020-07-24,Boris Johnson,I took on the challenge of listing as many of the government’s achievements as possible within 2 minutes. Watch how… https://t.co/j0iHHVrNCa,1.1,1.2789,91.7419
2020-07-24,Boris Johnson,"A year ago, I stood on the steps of Downing Street and pledged to get Brexit done, and unite and level up the count… https://t.co/czesi5mieZ",1.1,1.2789,91.7419
2020-07-24,Boris Johnson,"Today we've announced the roll out of the most comprehensive programme of free flu vaccines, making these available… https://t.co/RH2AkOz9gX",1.1,1.2789,91.7419
2020-07-23,Boris Johnson,"We've got a fantastic, strong, united country. We're going to bounce forward together, stronger together. https://t.co/uLvfm9NTse",1.0992,1.2746,91.0281
2020-07-23,Boris Johnson,"While our brilliant @TeamGB athletes will have to wait another year for their chance at Olympic glory, I know that… https://t.co/fLzuLP0c5m",1.0992,1.2746,91.0281
2020-07-22,Boris Johnson,"It's a year since I stood on the steps of Downing St as the Prime Minister of this great country. 
 
In the face of… https://t.co/Ed3tpIhQ4X",1.0982,1.2732,90.4856
2020-07-22,Boris Johnson,RT @Conservatives: 🥀 If Sir Keir Starmer was serious about National Security he would not have sat there on the front bench propping up Jer…,1.0982,1.2732,90.4856
2020-07-22,Boris Johnson,"Yesterday I chaired the first meeting of our new Commission on Race and Ethnic Disparities. 
 
Thank you to all the… https://t.co/N9Zl9qnxYI",1.0982,1.2732,90.4856
2020-07-22,Boris Johnson,"We’ve made great strides towards our net zero target over the last year, but it’s more important than ever that we… https://t.co/JbN5q85ZWC",1.0982,1.2732,90.4856
2020-07-21,Boris Johnson,"I was delighted to meet with students &amp; teachers at the Discovery Primary School yesterday. 
 
We’ve announced a £2… https://t.co/07CVDoe6CF",1.1097,1.2749,90.1562
2020-07-21,Boris Johnson,It was a pleasure to welcome @SecPompeo to Downing Street today. We reaffirmed our countries’ strong relationship a… https://t.co/6DLGKOWUZu,1.1097,1.2749,90.1562
2020-07-21,Boris Johnson,"We’ve kept our promises. We have recruited thousands of nurses &amp; police officers, and invested billions more in our… https://t.co/8TiutRXR8t",1.1097,1.2749,90.1562
2020-07-21,Boris Johnson,"Our teachers, doctors, armed forces personnel, and public sector workers have responded to the unprecedented challe… https://t.co/0WawFiIXCD",1.1097,1.2749,90.1562
2020-07-20,Boris Johnson,"This is very positive news. A huge well done to our brilliant, world-leading scientists &amp; researchers at… https://t.co/adq1c8ELGk",1.1055,1.2647,90.3207
2020-07-20,Boris Johnson,"I’m here today visiting Discovery Primary School in Kent, where I’ve been speaking with students and teachers. 
 
W… https://t.co/BvdOcSAbvv",1.1055,1.2647,90.3207
2020-07-20,Boris Johnson,"RT @10DowningStreet: We’ve secured early access to 90 million doses of promising coronavirus vaccine candidates from @BioNTech_Group, @pfiz…",1.1055,1.2647,90.3207
2020-07-17,Boris Johnson,Arise Sir Tom! So richly deserved - you have inspired the whole nation with your fantastic fundraising efforts.… https://t.co/eNlJmlCQl6,1.0974,1.2536,90.1541
2020-07-17,Boris Johnson,"RT @10DowningStreet: Today PM @BorisJohnson has announced an additional £3bn to support the NHS in England this winter. 

Scotland, Wales a…",1.0974,1.2536,90.1541
2020-07-17,Boris Johnson,"Today I have announced the next stage in the UK Government's coronavirus recovery strategy.

Read my full statement… https://t.co/re7WDnYmSg",1.0974,1.2536,90.1541
2020-07-17,Boris Johnson,"Today I announced the next chapter in our coronavirus recovery strategy.

Read my full statement here:… https://t.co/KKgIV5JxRV",1.0974,1.2536,90.1541
2020-07-16,Boris Johnson,RT @10DowningStreet: Ask your question at our next #coronavirus press conference here: https://t.co/kLNGCTITL1 https://t.co/D0xCvDVnrg,1.102,1.2597,89.6748
2020-07-15,Boris Johnson,"RT @Conservatives: ""What he wants to do is hand the powers, that we would give back to Scotland from this Parliament, to Brussels.""

💬 @Bor…",1.1055,1.2623,89.5213
2020-07-15,Boris Johnson,"We're getting on with delivering our agenda for the country and taking it forward. 

We'll do absolutely everything… https://t.co/llZECaKvLp",1.1055,1.2623,89.5213
2020-07-14,Boris Johnson,"Yesterday I spoke to the incredible staff at the London Ambulance Service, who work so hard to save lives.
 
Thank… https://t.co/nGzXbsTcym",1.0993,1.253,89.181
2020-07-13,Boris Johnson,"Congratulations to @AndrzejDuda on your re-election as President of Poland. The UK and Poland have a long, shared h… https://t.co/9IHo0U4WQb",1.1101,1.2619,89.0479
2020-07-13,Boris Johnson,"Today I visited the London Ambulance Service to thank them for all their work during the coronavirus pandemic.
 
We… https://t.co/aLn0ZKVI4k",1.1101,1.2619,89.0479
2020-07-13,Boris Johnson,"RT @10DowningStreet: Behind the uniform there is a person, a friend, a colleague, a loved one.
 
Assaults on emergency workers should never…",1.1101,1.2619,89.0479
2020-07-10,Boris Johnson,"A farewell befitting a truly great Briton, whose voice and charm will live on to lift the hearts of generations to… https://t.co/9mVLISJhqI",1.1187,1.2662,89.54
2020-07-10,Boris Johnson,"It was great to visit some local businesses in Uxbridge today, and see how they’ve been working hard to make their… https://t.co/aIuAfB1R2w",1.1187,1.2662,89.54
2020-07-10,Boris Johnson,Watch me answer your questions in the latest #PeoplesPMQs https://t.co/yVf6C6apxD,1.1187,1.2662,89.54
2020-07-10,Boris Johnson,"80 years ago today our brave airmen took to the skies to defend this country. It was these few, as Churchill said,… https://t.co/jNENTYtaoK",1.1187,1.2662,89.54
2020-07-10,Boris Johnson,Your final months of school have coincided with the greatest crisis our country has faced since the Second World Wa… https://t.co/2ELALg4fGZ,1.1187,1.2662,89.54
2020-07-09,Theresa May,"RT @BBCWorldatOne: ""If you're a victim of domestic abuse, work is your safe place and being at home is not""

Former Prime Minister @theresa…",1.117,1.2615,89.5476
2020-07-09,Theresa May,"If you are suffering in an abusive relationship, know that you are not alone. What you are going through is not you… https://t.co/zt48Rci7hl",1.117,1.2615,89.5476
2020-07-09,Theresa May,The Domestic Abuse Bill will be a big step forward but it’s essential we seize the opportunity to go even further.… https://t.co/nDiTf7F2qL,1.117,1.2615,89.5476
2020-07-09,Boris Johnson,"Tomorrow I’ll be hosting another episode of the #PeoplesPMQs. 
 
Send me your questions here:… https://t.co/VxfebT1XJ5",1.117,1.2615,89.5476
2020-07-09,Boris Johnson,"I’m delighted to see record numbers of nurses and midwives now working in our NHS as we work towards delivering 50,… https://t.co/BIa6lFhuja",1.117,1.2615,89.5476
2020-07-08,Boris Johnson,"RT @RishiSunak: We're reducing VAT to 5% for goods and services supplied by the tourism and hospitality sectors.

This is a £4bn catalyst b…",1.1118,1.2596,89.7969
2020-07-08,Boris Johnson,"RT @RishiSunak: 1/ I have decided today to cut stamp duty.

Right now, there is no stamp duty on transactions below £125,000 (or £300,000 f…",1.1118,1.2596,89.7969
2020-07-08,Boris Johnson,RT @LiamFox: I am honoured to have been nominated by @BorisJohnson to be a candidate to lead the @wto . I believe that if we want to keep t…,1.1118,1.2596,89.7969
2020-07-08,Boris Johnson,"RT @RishiSunak: To support restaurants and the people who work in them we’re saying ‘Eat Out to Help Out’.

So for the month of August we w…",1.1118,1.2596,89.7969
2020-07-08,Boris Johnson,RT @RishiSunak: 1/ We’re launching a new programme to give hundreds of thousands of young people the best possible chance of getting on and…,1.1118,1.2596,89.7969
2020-07-08,Boris Johnson,"RT @RishiSunak: 1/ We’re funding £2bn of Green Home Grants helping to unlock work for thousands of plumbers, builders and tradespeople.

Ho…",1.1118,1.2596,89.7969
2020-07-08,Boris Johnson,"RT @RishiSunak: For the next six months we’ll pay businesses to hire young apprentices, with a payment of £2,000. 

We’re also introducing…",1.1118,1.2596,89.7969
2020-07-08,Boris Johnson,"RT @RishiSunak: We want to reward employers who successfully bring staff back from furlough.  

If you bring back someone who was furloughe…",1.1118,1.2596,89.7969
2020-07-08,Boris Johnson,"RT @Conservatives: Conservatives: Have a plan for jobs, jobs, jobs 👩‍💻👨‍🏭

Sir Keir Starmer: Jumps on any passing bandwagon 🚐 https://t.co/…",1.1118,1.2596,89.7969
2020-07-08,Boris Johnson,"RT @10DowningStreet: On Friday, PM @BorisJohnson will host the #PeoplesPMQs

Ask your question here: https://t.co/kLNGCTITL1 https://t.co/v…",1.1118,1.2596,89.7969
2020-07-07,Boris Johnson,"No one who was in London on 7 July 2005 will ever forget what they experienced that day.
 
As we remember those who… https://t.co/s5oPwhDUtl",1.1143,1.2575,89.6642
2020-07-07,Boris Johnson,"Today we remember all those who lost their lives in the London bombings, 15 years ago. 
 
My heart goes out to all… https://t.co/KuWzIV087L",1.1143,1.2575,89.6642
2020-07-07,Boris Johnson,Over the weekend I welcomed staff from St Thomas’ hospital who looked after me whilst I had coronavirus at Downing… https://t.co/rNAkwZxi42,1.1143,1.2575,89.6642
2020-07-07,Boris Johnson,"We’ve announced a £1.57 billion package to support our brilliant theatre and creative sectors.

There will have to… https://t.co/gQ36cw5EAZ",1.1143,1.2575,89.6642
2020-07-07,Boris Johnson,RT @10DowningStreet: “Yesterday I visited the site of a new @SiemensMobility factory in Goole that will make fantastic new trains for the P…,1.1143,1.2575,89.6642
2020-07-06,Boris Johnson,Today I visited the site of a new factory in East Yorkshire which will be building tube trains for the London Under… https://t.co/HSs6NheE6p,1.1052,1.2509,89.4018
2020-07-06,Boris Johnson,"RT @OliverDowden: ARTS NEWS 

🎭A £1.57 BILLION emergency support package

🩰 Weeks in the making to make this world leading fund to help the…",1.1052,1.2509,89.4018
2020-07-03,Boris Johnson,"Let’s all stay alert, control the virus, save lives – and enjoy summer safely. https://t.co/KTN2uWnEU8",1.1092,1.2468,89.2413
2020-07-03,Boris Johnson,"As we cautiously come out of hibernation, it is absolutely vital for us to set out the way ahead. 

We are launchin… https://t.co/lrvGUCaxBm",1.1092,1.2468,89.2413
2020-07-02,Boris Johnson,"Today I spoke to business leaders who are supporting the government's #EnjoySummerSafely campaign. 

As more hospit… https://t.co/OdgU7GpPBj",1.1102,1.2466,87.8312
2020-07-02,Boris Johnson,"Earlier this week, I was honoured to speak to members of the ambulance service in the North East about how they hav… https://t.co/riTVgLhYvK",1.1102,1.2466,87.8312
2020-07-01,Boris Johnson,"This is the moment to be ambitious, to believe in Britain and to rise to the scale of the challenge and the opportu… https://t.co/otKiao0T0u",1.1063,1.2458,88.0308
2020-07-01,Boris Johnson,"We have a mission to unite and to level up our country, by getting people back into work and getting the virus unde… https://t.co/zyCEczKPhc",1.1063,1.2458,88.0308
2020-07-01,Boris Johnson,"We’re investing an additional £14bn in schools and launching a ten year school building programme, so that every ch… https://t.co/vNWGDrMHFM",1.1063,1.2458,88.0308
2020-07-01,Boris Johnson,"RT @10DowningStreet: You must wear a mask on public transport. 

It will protect you and others. 

#StayAlert https://t.co/1eqYXj6jKB",1.1063,1.2458,88.0308
2020-07-01,Boris Johnson,"We are committed not only to defeating coronavirus, but also to tackling the great unresolved challenges of our tim… https://t.co/OTInjUN2st",1.1063,1.2458,88.0308
2020-07-01,Boris Johnson,"The NHS represents the very best of us, and we will always be there to support it. https://t.co/a8mIq0LtPi",1.1063,1.2458,88.0308
2020-06-30,Boris Johnson,"RT @10DowningStreet: We’re levelling up education with a 10-year rebuilding programme for schools and colleges.

More here: https://t.co/jN…",1.1002,1.2359,88.0826
2020-06-30,Boris Johnson,"We will build the foundations now for future prosperity, to make this country the best place in the world to live 🇬🇧 https://t.co/pItk3ZoX7a",1.1002,1.2359,88.0826
2020-06-30,Boris Johnson,"Too many parts of this country have felt left behind. 

I want you to know that this government is on your side, an… https://t.co/6WdxsnKnoS",1.1002,1.2359,88.0826
