Date,Name,Tweets,USD_EUR
2012-04-11,François Hollande,"Découvrez grâce à une infographie interactive le bilan du candidat-sortant, en chiffres : http://t.co/Std50s3n via @partisocialiste #FH2012",1.3131
2012-04-11,François Hollande,"La zone euro ne connaît pas la croissance, c'est ce que je veux justement renégocier au plan européen. #FranceInter #FH2012",1.3131
2012-04-11,François Hollande,Faire une nouvelle étape de la décentralisation est là aussi une grande réforme de structure. #TousHollande #DPDA,1.3131
2012-04-11,François Hollande,"S'il y a eu la perte du triple A, c'est à cause de la gauche ou à cause de la droite ? #FranceInter #FH2012",1.3131
2012-04-11,François Hollande,"J'étais à 13 heures l'invité de #FranceInter, un entretien à écouter ici : http://t.co/SayyWhxg #FH2012",1.3131
2012-04-11,François Hollande,"La qualité principale d'un président,c'est la confiance : mon entretien à paraître aujourd'hui dans l'Express : http://t.co/dnLegbAB #FH2012",1.3131
2012-04-11,François Hollande,R. Aubrac poursuivait avec modestie et ferveur la volonté d’alerter les jeunes générations. http://t.co/7ILT3N1X C’était sa leçon de vie.,1.3131
2012-04-11,François Hollande,"Le récit, en vidéo, de ma visite des anciens jardins ouvriers de #Besançon, transformés en jardin familiaux : http://t.co/ADVlPiRL #FH2012",1.3131
2012-04-11,François Hollande,Une réforme fiscale d'ampleur n'est pas une réforme de structure? #TousHollande #DPDA,1.3131
2012-04-11,François Hollande,"Si je suis élu, c'est mon projet qui sera appliqué, il n'y aura aucun doute. #TousHollande #DPDA",1.3131
2012-04-11,François Hollande,Ces réformes ne sont pas des porte-drapeaux. Elles sont faites pour être efficaces et justes. #TousHollande #DPDA,1.3131
2012-04-11,François Hollande,"L'ISF ne sera multiplié par trois, puisque je reviendrai au barème allégé par Nicolas Sarkozy. #TousHollande #DPDA",1.3131
2012-04-11,François Hollande,Le Figaro fait chaque jour une Une qui ne m'est pas favorable. C'est son droit! Je me battrai toujours pour la liberté! #TousHollande #DPDA,1.3131
2012-04-11,François Hollande,"Mon devoir est de redresser le pays, dans la justice. #TousHollande #DPDA",1.3131
2012-04-11,François Hollande,"Dans le prochain quinquennat, il n'y aura pas d'adhésion de la Turquie dans l'Union. Les conditions ne sont pas réunies. #TousHollande #DPDA",1.3131
2012-04-11,François Hollande,"La stature présidentielle on l'acquiert quand on devient président de la République. La sympathie, c'est moins sur! #TousHollande #DPDA",1.3131
2012-04-11,François Hollande,"Moi, je ne suis pas un candidat ""pochette-surprise"", j'ai un cap, je ne suis pas dans le zig-zag! #TousHollande #DPDA",1.3131
2012-04-11,François Hollande,"Si je deviens le prochain chef de l’État, je ne serai ni le chef de la majorité, ni le chef du Parti socialiste. #TousHollande #DPDA",1.3131
2012-04-11,François Hollande,Nous devons renégocier le traité pour le compléter avec un dispositif de croissance! #Europe #TousHollande #DPDA,1.3131
2012-04-11,François Hollande,Le traité prévoit uniquement des disciplines et des sanctions qui instaureraient l'austérité pour des années. #Europe #TousHollande #DPDA,1.3131
2012-04-11,François Hollande,Le rôle d'un responsable politique est de dominer les marchés. #TousHollande #DPDA,1.3131
2012-04-11,François Hollande,Le rôle d'un responsable politique est de ne pas jouer avec la spéculation. #TousHollande #DPDA,1.3131
2012-04-11,François Hollande,J'ai compris que certains utilisaient une crise de la zone euro pour critiquer l'alternance! #TousHollande #DPDA,1.3131
2012-04-10,François Hollande,"J'ai un devoir : ne pas décevoir, ne rien promettre que je ne pourrais pas tenir. #Besançon #FH2012",1.3114
2012-04-10,François Hollande,"Nous ferons la réforme fiscale avec un seul objectif : la justice, qui imposera de la même façon les revenus du travail et du capital.",1.3114
2012-04-10,François Hollande,Le candidat-sortant a crée 41 taxes en 5 ans! #Besançon #FH2012,1.3114
2012-04-10,François Hollande,Je n'accepterai aucune leçon d'un Président qui a un bilan aussi lourd pour le pays. #Besançon #FH2012,1.3114
2012-04-10,François Hollande,"C'est la vague du changement qui arrive, et si vous en vous décidez, rien, rien ne pourra l’arrêter! #Besançon #FH2012",1.3114
2012-04-10,François Hollande,"Dimanche, il disait sentir monter la vague : moi aussi je la sens monter, la vague de colère du peuple qui n'en peut plus. #Besançon #FH2012",1.3114
2012-04-10,François Hollande,"Les seuls que le candidat-sortant a protégé ces 5 dernières années, ce sont le puissants, les rentiers! #Besançon #FH2012",1.3114
2012-04-10,François Hollande,"Faute de pouvoir de nouveau tout promettre, le candidat-sortant prétend maintenant protéger! #Besançon #FH2012",1.3114
2012-04-10,François Hollande,"N'ayez aucune crainte, ne vous laissez pas intimider : vous êtes les seuls détenteurs de la légitimité du suffrage. #Besançon #FH2012",1.3114
2012-04-10,François Hollande,"Vous, soyez prêts à faire le choix du changement, le 22 avril prochain! #Besançon #FH2012",1.3114
2012-04-10,François Hollande,"Ici, à #Besançon, je suis venu vous dire que je suis prêt à présider la France, à changer concrètement la vie de nos concitoyens. #FH2012",1.3114
2012-04-10,François Hollande,Les membres de mon équipe de campagne ont tenu à vous raconter leur première fois... http://t.co/YCqtpAVk #PaP #FH2012,1.3114
2012-04-10,François Hollande,Nous réviserons nos institutions pour les moderniser et les démocratiser. #Besançon #FH2012,1.3114
2012-04-10,François Hollande,"Je composerai un gouvernement paritaire, chaque membre de l'équipe ne pourra cumuler un autre mandat que celui de servir le pays. #Besançon",1.3114
2012-04-10,François Hollande,J'ai fixé le calendrier du changement : http://t.co/zuUShNgL #Besançon #FH2012,1.3114
2012-04-10,François Hollande,"J'arrive à la tribune, à #Besançon : à suivre en direct sur http://t.co/j9zdmulx #FH2012",1.3114
2012-04-10,François Hollande,"Notre grand rassemblement à #Besançon avec @PierreMoscovici et @Chevenement, est à suivre en direct sur http://t.co/EaXM2v7g #FH2012",1.3114
2012-04-10,François Hollande,Je ne veux pas que les marchés décident à notre place! #Besançon #FH2012,1.3114
2012-04-10,François Hollande,"A partir de 18 heures, #RadioHollande recevra @LaurentFabius, une émission à écouter sur http://t.co/EaXM2v7g ! #FH2012",1.3114
2012-04-10,François Hollande,"Après une promenade dans les rues de #Besançon,je dédicace mon livre ""Changer de destin"" à la librairie des Scandales. http://t.co/KHqP2fqo",1.3114
2012-04-10,François Hollande,"Visite des anciens jardins ouvriers, aujourd'hui jardins familiaux de #Besançon. #FH2012 http://t.co/9EcLU0Bc",1.3114
2012-04-10,François Hollande,"Dans le TGV avec @Pierremoscovici et @Chevenement, direction Besançon! Je vous donne rdv à 18h30 pour grand rassemblement au Parc des expos!",1.3114
2012-04-10,François Hollande,Le candidat-sortant invente un voyage à Fukushima qu'il n'a jamais fait! #Besançon #FH2012,1.3114
2012-04-10,François Hollande,Je fais appel au patriotisme car c'est la plus belle idée que nous pouvons promouvoir dans la République! #Besançon #FH2012,1.3114
2012-04-10,François Hollande,Nous séparerons les activités bancaires spéculatives et celles de dépôts et de crédits. #Besançon #FH2012,1.3114
2012-04-10,François Hollande,Nous mettrons en place une taxe carbone à l'échelle européenne. #Besançon #FH2012,1.3114
2012-04-10,François Hollande,Le discours que j'ai prononcé ce soir à #Besançon est à retrouver par ici : http://t.co/fC8FRhch #FH2012,1.3114
2012-04-10,François Hollande,"Après mon meeting de #Besançon, j'ai tenu à aller saluer ceux qui dans une salle adjacente ont suivi mon 1er discours! http://t.co/CNuYpQmz",1.3114
2012-04-10,François Hollande,"Ce mouvement ne s’arrêtera pas : si le 22 avril nous sommes forts, le 6 mai nous serons victorieux pour la République et pour la France!",1.3114
2012-04-10,François Hollande,"Dans 12 jours, je vous demande qu'un seul vote : le vote de la victoire! #Besançon #FH2012",1.3114
2012-04-10,François Hollande,"C'est la gauche qui va ouvrir de nouveaux chemins, permettre de nouvelles conquêtes, arracher de nouvelles libertés! #Besançon #FH2012",1.3114
2012-04-10,François Hollande,Nous avons une mission : faire que la gauche rencontre la France pour changer son avenir! #Besançon #FH2012,1.3114
2012-04-10,François Hollande,"La meilleure manifestation, la meilleure grève, la meilleure mobilisation c'est le droit de vote! #Besançon #FH2012",1.3114
2012-04-10,François Hollande,"Je ne suis pas candidat contre le candidat-sortant, je suis candidat pour la France, pour l'espérance, pour le changement! #Besançon #FH2012",1.3114
2012-04-10,François Hollande,"Cette élection est déterminante pour notre pays, décisive pour l'Europe : nous sommes observés! #Besançon #FH2012",1.3114
2012-04-10,François Hollande,"L'Europe telle qu'elle va aujourd'hui a oublié de protéger les citoyens, et de se protéger elle-même. #Besançon #FH2012",1.3114
2012-04-10,François Hollande,"On avait dit le candidat-sortant ""bling-bling"", il est surtout zig-zag! #Besançon #FH2012",1.3114
2012-04-10,François Hollande,Je souhaite une communauté européenne de l'énergie! #Besançon #FH2012,1.3114
2012-04-10,François Hollande,"Nos pays ne sont pas seuls au monde, ma génération n’est pas la dernière, l'humanité n'est pas la seule habitante de la planète. #Ecologie",1.3114
2012-04-10,François Hollande,Je suis socialiste et je me sens écologiste! #Besançon #FH2012,1.3114
2012-04-10,François Hollande,Nous créerons le contrat de générations! http://t.co/doCx8a0O #Besançon #FH2012,1.3114
2012-04-10,François Hollande,"Je ne peux pas admettre qu'au début du collège, déjà, les déterminismes et les fatalités font que certains jeunes sont déjà ""condamnés"".",1.3114
2012-04-10,François Hollande,Je n'accepte pas que 150 000 jeunes sortent de notre Ecole sans qualification. #Besançon #FH2012,1.3114
2012-04-10,François Hollande,"Nous ne ferons pas de nouvelles lois, nous ferons appliquer nos lois. Je pense à l'égalité salariale homme-femme. #Besançon #Egalité #FH2012",1.3114
2012-04-10,François Hollande,Nous devons lutter contre toutes les discriminations et contre toutes les inégalités. #Besançon #FH2012,1.3114
2012-04-10,François Hollande,L'air et l'eau sont des biens publics! #Besançon #FH2012,1.3114
2012-04-10,François Hollande,"Plus haut on est dans l’exercice de la responsabilité, encore plus exemplaire doit-on être dans ses rémunérations et dans son comportements.",1.3114
2012-04-05,François Hollande,"Quand je dis que je veux être chef de l’État, j'ajoute que je ne veux pas être chef de tout, je laisse cela à d'autres! #Narbonne #FH2012",1.3068
2012-04-05,François Hollande,Ma démarche est celle de la cohérence et de la constance. #Narbonne #FH2012,1.3068
2012-04-05,François Hollande,"Si vous rencontrez des gens qui ne veulent pas payer une hausse de la TVA au mois d'octobre,dites-leur de voter pour nous! #Narbonne #FH2012",1.3068
2012-04-05,François Hollande,"Le projet du candidat-sortant? C'est son bilan, mais en pire! #Narbonne #FH2012",1.3068
2012-04-05,François Hollande,Je serai à 7h40 l'invité de la matinale de Canal +! #FH2012,1.3068
2012-04-05,François Hollande,"Nous avons à élever la France, à élever les ambitions que nous portons, à élever le débat! #Narbonne #FH2012",1.3068
2012-04-05,François Hollande,Je n'ai qu'un adversaire : la droite! #Narbonne #FH2012,1.3068
2012-04-05,François Hollande,Suivez en direct notre rassemblement en plein air à #Narbonne dès maintenant : http://t.co/Kjnvf5Ow #FH2012,1.3068
2012-04-05,François Hollande,"La gauche ne doit pas simplement gagner, faire avancer le pays puis partir... #Narbonne #FH2012",1.3068
2012-04-05,François Hollande,"Par devoir à l'égard des Français, j'ai souhaité expliquer les premiers mois de mon mandat http://t.co/zuUShNgL #Narbonne #FH2012",1.3068
2012-04-05,François Hollande,Il n'y a pas de bilan assumé mais il y a un projet dissimulé. #Narbonne #FH2012,1.3068
2012-04-05,François Hollande,Nous demandons l’exercice de la responsabilité pour transformer durablement la France! #Narbonne #FH2012,1.3068
2012-04-05,François Hollande,"Ce qui honore une nation, c'est qu'elle soit capable d'offrir à la génération à venir une vie meilleure. #Nîmes #FH2012",1.3068
2012-04-05,François Hollande,"J'irai jusqu'au bout et vous serez avec moi jusqu'au bout, dans la victoire et dans le redressement de la France! #Nîmes #FH2012",1.3068
2012-04-05,François Hollande,Comment se réunir à la Concorde quand on a été le Président de la discorde pendant 5 ans?! #Nîmes #FH2012,1.3068
2012-04-05,François Hollande,"Le 22 avril, nous aurons définitivement effacé le spectre du 21 avril 2002! #Nîmes #FH2012",1.3068
2012-04-05,François Hollande,"La mission que vous m'avez confiée, le devoir qui est le mien est de faire gagner la gauche et de faire avancer la France! #Narbonne #FH2012",1.3068
2012-04-05,François Hollande,C'est vous qui devez porter l'espoir pour construire la France que nous voulons! #Nîmes #FH2012 http://t.co/7D7Aldd0,1.3068
2012-04-05,François Hollande,"Suite à la conférence du candidat-sortant cet après-midi, j'ai répondu aux nombreuses questions de la presse : http://t.co/72S1ZH4c #Nîmes",1.3068
2012-04-05,François Hollande,"À #Narbonne, table ronde avec les viticulteurs de la région Languedoc-Roussillon. #FH2012 http://t.co/c4ccwIms",1.3068
2012-04-05,François Hollande,Le discours que j'ai prononcé il y a quelques minutes à #Narbonne est à retrouver par ici : http://t.co/NQTxzw4g #FH2012,1.3068
2012-04-04,François Hollande,"Son projet, c'est son bilan, en pire! #Rennes #FH2012",1.3142
2012-04-04,François Hollande,"Nous devons être prêts pour agir, pour changer, pour donner confiance, et je vous le dis ce soir à #Rennes, nous sommes prêts!  #FH2012",1.3142
2012-04-04,François Hollande,La cohérence est la condition de la confiance! #Rennes #FH2012,1.3142
2012-04-04,François Hollande,"Mon message est simple : il faut changer l'avenir, changer la politique, changer le Président. #Rennes #FH2012",1.3142
2012-04-04,François Hollande,"Je veux être le Président du redressement, de la justice, du rassemblement, de la jeunesse de France. #Rennes #FH2012",1.3142
2012-04-04,François Hollande,"Avec vous, avec des millions de femmes et d'hommes, nous nous battons pour que notre avenir soit différent de notre présent. #Rennes #FH2012",1.3142
2012-04-04,François Hollande,Le voilà candidat du peuple...soutenu par le patronat français! #Rennes #FH2012,1.3142
2012-04-04,François Hollande,"Son projet caché, c'est l'attaque contre les syndicats : ces ""gêneurs"", ces ""empêcheurs"", ces ""porteurs de pancartes"". #Rennes #FH2012",1.3142
2012-04-04,François Hollande,"Ce traité européen renonce à la croissance, à l'emploi, à l'idée même que l'Europe pourrait être un projet de prospérité. #Rennes #FH2012",1.3142
2012-04-04,François Hollande,"Son projet, c'est le démantèlement du droit du travail. #Rennes #FH2012",1.3142
2012-04-04,François Hollande,"C'est une grande et belle réunion ce soir à #Rennes parce que @RoyalSegolene est là, celle qui fut notre candidate en 2007. #FH2012",1.3142
2012-04-04,François Hollande,"Il préparerait une mesure sur le permis de conduire. Ça tombe bien car le permis de conduire l’État, les Français sont bientôt lui enlever!",1.3142
2012-04-04,François Hollande,"Le candidat-sortant prétend qu'il a changé, qu'il est un autre Président, qu'il a appris, qu'il a compris... #Rennes #FH2012",1.3142
2012-04-04,François Hollande,"Il nous reste 18 jours pour convaincre, dire que nous pourrons demain pas simplement gagner, mais réussir pour la France! #Rennes #FH2012",1.3142
2012-04-04,François Hollande,"Aucun candidat ne part de rien, il est l’héritier d'une longue histoire et la mienne est celle de toute la gauche. #Rennes #FH2012",1.3142
2012-04-04,François Hollande,"Ma première décision sera de composer un gouvernement, avec un Premier ministre qui ne sera pas un collaborateur mais le chef d'une équipe!",1.3142
2012-04-04,François Hollande,"Plus de 15 000 personnes à #Rennes pour notre grand meeting, avec @RoyalSegolene ! A suivre en direct sur http://t.co/EaXM2v7g #FH2012",1.3142
2012-04-04,François Hollande,"Je signe mon livre Changer de destin à la Librairie Le Failler, à #Rennes, avant de retrouver le parc des expositions! http://t.co/L3DMBBGL",1.3142
2012-04-04,François Hollande,C’est avec une grande tristesse et émotion que j’ai appris le décès de Richard Descoings à New York : http://t.co/sCZKti4M,1.3142
2012-04-04,François Hollande,Ce que je ferai la première année de mon mandat : http://t.co/zuUShNgL #AgendaDuChangement #FH2012,1.3142
2012-04-04,François Hollande,Mes réponses à @jmaphatie ce matin sur #RTL : http://t.co/XoaG52BY #FH2012,1.3142
2012-04-04,François Hollande,Le changement commencera tout de suite. #Rennes #FH2012,1.3142
2012-04-04,François Hollande,"Le candidat-sortant dit qu'il a changé. Il n'a pas changé de projet ni de personnalité, et il ne changera pas de comportement. #Rennes",1.3142
2012-04-04,François Hollande,Une équipe qui sera composée d'autant de femmes que d'hommes! #Gouvernement #Rennes #FH2012,1.3142
2012-04-04,François Hollande,"Il y aura deux actes majeurs : un nouvel acte de décentralisation, et l'acte de la transition écologique, énergétique. #Rennes #FH2012",1.3142
2012-04-04,François Hollande,J'annoncerai lors du sommet de l'OTAN en mai prochain le retrait des troupes françaises d’Afghanistan. #Rennes #Agendaduchangement #FH2012,1.3142
2012-04-04,François Hollande,L'intégralité de mon discours ce soir à #Rennes est à retrouver ici : http://t.co/3hHg9HC3 #FH2012,1.3142
2012-04-04,François Hollande,"Nous n'avons pas d'ennemi à gauche, notre seule adversaire, c'est la droite, c'est le conservatisme! #Rennes #FH2012",1.3142
2012-04-04,François Hollande,"Continuez, donnez-moi la force, permettez moi de gagner! #Rennes #FH2012 http://t.co/eSU8r5Js",1.3142
2012-04-04,François Hollande,J'ai tenu à rejoindre dans le 2e hall du parc des expos de #Rennes tous ceux qui n'avaient pu entrer dans le 1er! http://t.co/BPJ0cPHh,1.3142
2012-04-04,François Hollande,"Votez la victoire, vive la Bretagne, et vive la France! #Rennes #FH2012",1.3142
2012-04-04,François Hollande,"La promesse que je vous fais ici à #Rennes, est de donner toute ma force,toute mon énergie pour être à la hauteur de vos espérances. #FH2012",1.3142
2012-04-04,François Hollande,"J'ai la passion de l’intérêt général, j'ai l'amour de mon pays. #Rennes #FH2012",1.3142
2012-04-04,François Hollande,La démocratie est plus forte que les marchés. La République est plus puissante que la finance. La France est plus grande que la spéculation.,1.3142
2012-04-04,François Hollande,"Avant le 6 mai, il y a le 22 avril! J'appelle les Français à venir voter massivement dès le premier tour pour le changement! #Rennes #FH2012",1.3142
2012-04-04,François Hollande,Je vous appelle à la victoire! Nous devons aller la chercher tout au long des prochains jours! #Rennes #FH2012,1.3142
2012-04-04,François Hollande,"Nous partagerons les gains de la croissance, de l'activité retrouvée. #Rennes #FH2012",1.3142
2012-04-04,François Hollande,Je ne ferai pas de nouvelle loi. Il nous faut appliquer les lois de la République! #Sécurité #Rennes #FH2012,1.3142
2012-04-04,François Hollande,Nous ratifierons la charte des langues régionales! #Rennes #FH2012,1.3142
2012-04-04,François Hollande,Le prochain Président aura une seule priorité : la jeunesse! #Rennes #FH2012,1.3142
2012-04-04,François Hollande,Nous introduirons une agence de notation sociale. Une agence pour noter les bons comportements pour les plus grandes entreprises. #Rennes,1.3142
2012-04-04,François Hollande,Nous imposerons l'égalité salariale entre les femmes et les hommes. #Rennes #FH2012,1.3142
2012-04-04,François Hollande,La solidarité n'est pas le problème mais la solution pour l'Europe! #Rennes #FH2012,1.3142
2012-04-04,François Hollande,"La Cour de Justice de la République sera supprimée afin que les ministres soient jugés comme les citoyens, parce que ce sont des citoyens!",1.3142
2012-04-04,François Hollande,Nous avons pris l'engagement du droit de vote des étrangers aux élections locales! #Rennes #FH2012,1.3142
2012-04-03,François Hollande,"Ma seule arme, c'est vous! #Tours #FH2012",1.3315
2012-04-03,François Hollande,L’hôpital ne sera plus considéré comme une entreprise mais comme un service public! #Tours #FH2012,1.3315
2012-04-03,François Hollande,"Si vous voulez changer, c'est au premier tour qu'il faut le faire! #Tours #FH2012",1.3315
2012-04-03,François Hollande,J'ai entendu le candidat-sortant faire des compliments sur le candidat du Front de gauche! #Tours #FH2012,1.3315
2012-04-03,François Hollande,"Nous avons, de nouveau, rendez-vous avec la victoire! #Tours #FH2012",1.3315
2012-04-03,François Hollande,"Nous ne sommes pas en résistance, nous sommes là pour conquérir, pour avancer, pour retrouver le chemin du progrès! #Tours #FH2012",1.3315
2012-04-03,François Hollande,Nous devrons faire preuve d'audace! #Tours #FH2012,1.3315
2012-04-03,François Hollande,Nous devons redonner espoir à notre pays. #Tours #FH2012,1.3315
2012-04-03,François Hollande,Nous ferons une nouvelle réforme pour qu'aucun particulier ne puisse venir troubler la transparence des financements de la politique. #Tours,1.3315
2012-04-03,François Hollande,"Je veux dire aux Français que le changement, c'est aussi dans les pratiques et dans les méthodes. #Tours #FH2012",1.3315
2012-04-03,François Hollande,Nous avons besoin de respect et d'exemplarité. #Tours #FH2012,1.3315
2012-04-03,François Hollande,Je serai le Président de la justice rétablie. #Tours #FH2012,1.3315
2012-04-03,François Hollande,Suivez en direct notre rassemblement devant le château de #Tours! http://t.co/pgyxgi1g #FH2012,1.3315
2012-04-03,François Hollande,Tout sera fait pour l'emploi des jeunes. #Tours #FH2012,1.3315
2012-04-03,François Hollande,Il nous faut un objectif ultime : nous devons mettre l'école de la République au cœur de nos engagements. #Tours #FH2012,1.3315
2012-04-03,François Hollande,"Nous avons des atouts, nous pouvons réussir! #Tours #FH2012",1.3315
2012-04-03,François Hollande,Je n'ai jamais considéré que le pasteur ou le curé pouvaient avoir une autorité supérieure à celle du maitre d'école. #Tours #FH2012,1.3315
2012-04-03,François Hollande,"Je revendique d'être le chef de l’État, pas d'être chef de tout et responsable de rien. #Tours #FH2012",1.3315
2012-04-03,François Hollande,"Jugez le bilan, jugez les projets et faites votre choix lucidement! #Tours #FH2012",1.3315
2012-04-03,François Hollande,"Je crois aux forces vives de notre pays,à tous ces militants associatifs, à toutes ces organisations qui se dévouent pour les autres! #Tours",1.3315
2012-04-03,François Hollande,"Aujourd'hui, c'est la gauche qui demande à prendre sa responsabilité, après 10 ans de droite! #Tours #FH2012",1.3315
2012-04-03,François Hollande,"Je suis sérieusement de gauche, mais je suis pour une gauche sérieuse! #Tours #FH2012",1.3315
2012-04-03,François Hollande,La démocratie doit être plus forte que les marchés! #Tours #FH2012,1.3315
2012-04-03,François Hollande,"L'intégralité de mes réponses à la presse, à l'issue de notre rassemblement à #Tours sont à écouter par ici : http://t.co/8suSDlf4 #FH2012",1.3315
2012-04-03,François Hollande,Je tiens à remercier les 2500 personnes réunies devant le château de #Tours pour ce beau rassemblement! http://t.co/LM601RJm,1.3315
2012-04-03,François Hollande,La moralisation de la vie politique doit être une exigence de la part du prochain chef de l’État. #Blois #FH2012,1.3315
2012-04-03,François Hollande,L'intégralité du discours que j'ai prononcé aujourd'hui à #Tours est à retrouver par ici : http://t.co/bjiExu6k #FH2012,1.3315
2012-04-03,François Hollande,Être chef d’Etat c’est être capable de donner la direction et de respecter les pouvoirs. #Blois #FH2012,1.3315
2012-04-03,François Hollande,"Après #Tours, c'est à #Blois que nous poursuivons cette journée! #FH2012 http://t.co/BXiQYapC",1.3315
2012-04-03,François Hollande,La France a rendez-vous avec l'Histoire. L’Histoire nous la ferons avec la victoire! #Blois #FH2012,1.3315
2012-04-03,François Hollande,Poursuivez jusqu'au bout la démarche du changement! Considérez qu'aucun vote n'est acquis avant qu'il n'ait été prononcé. #Blois #FH2012,1.3315
2012-04-03,François Hollande,Le combat que je mène en votre nom aujourd'hui est le combat de toute ma vie. #Blois #FH2012,1.3315
2012-04-03,François Hollande,Les effectifs de police ont diminué ces cinq dernières années! #Blois #FH2012,1.3315
2012-04-03,François Hollande,Il est annoncé des expulsions de prédicateurs islamistes. Pourquoi maintenant? Pourquoi pas avant? Ne vous laissez pas impressionner! #Blois,1.3315
2012-04-03,François Hollande,Le prochain Président de la République devra être le garant de la laïcité. #Blois #FH2012,1.3315
2012-04-03,François Hollande,"La gauche n'est pas simplement un refus, un rejet. La gauche est une espérance en la confiance, la justice, le respect. #Blois #FH2012",1.3315
2012-04-03,François Hollande,"Les jeunes cherchent une qualification, un emploi, une dignité et non pas un crédit! #Blois #FH2012",1.3315
2012-04-03,François Hollande,La justice : voilà ce qui a manqué depuis 5 ans quand toutes les décisions ont été prises à rebours de cet idéal républicain! #Blois #FH2012,1.3315
2012-04-03,François Hollande,Je n'abandonnerai aucun enfant de France! #Blois #FH2012,1.3315
2012-04-03,François Hollande,Voici le discours que j'ai prononcé cet après-midi à #Blois: http://t.co/slxtXB7C #FH2012,1.3315
2012-04-03,François Hollande,"Être chef d’État ce n'est pas être chef de parti, de clan, de caste. #Blois #FH2012",1.3315
2012-04-03,François Hollande,Le rôle d'un chef n'est pas d'être chef de tout mais d’être chef d’État. #Blois #FH2012,1.3315
2012-04-03,François Hollande,"Nous avons besoin de confiance. Ce beau mot de ""confiance"" qui permet de donner du sens à la politique. #Blois #FH2012",1.3315
2012-04-03,François Hollande,La France doit être unie dans ce moment si difficile. Je serai demain le Président qui rassemblera les Français. #Blois #FH2012,1.3315
2012-04-03,François Hollande,"Comme je l'ai dit à #Tours ce matin, je suis sérieusement de gauche, mais pour une gauche sérieuse! #Blois #FH2012",1.3315
2012-04-03,François Hollande,Nous devons montrer que nous pouvons dominer les forces de la finance! C'est tout l'enjeu de cette campagne. #Blois #FH2012,1.3315
2012-04-03,François Hollande,Soyons simples : la confrontation est entre la gauche et la droite! #Blois #FH2012,1.3315
2012-04-03,François Hollande,C'est dans les derniers jours d'une campagne présidentielle que se détermine l'avenir de la nation. #Blois #FH2012,1.3315
2012-04-03,François Hollande,C'est le premier dimanche qui compte! #22avril #Blois #FH2012,1.3315
2012-04-03,François Hollande,Je vous demande de permettre l'alternance en France! #Blois #FH2012,1.3315
2012-04-03,François Hollande,Suivez en direct dès maintenant notre rassemblement sur la place de la République de #Blois! http://t.co/pgyxgi1g #FH2012,1.3315
2012-04-02,François Hollande,Suivez en direct dès maintenant mon intervention devant la #CGPME : http://t.co/oHYUmGv4 #FH2012,1.3319
2012-04-02,François Hollande,Mon entretien avec les lecteurs du quotidien #Métro est à lire par ici : http://t.co/DLGRnJqx #FH2012,1.3319
2012-04-02,François Hollande,Je serai ce soir l'invité du Petit Journal de Canal+ à partir de 20h05! #FH2012,1.3319
2012-04-02,François Hollande,En direct sur le plateau du Petit journal sur Canal Plus! #LPJ #Hollande2012,1.3319
2012-04-02,François Hollande,L'enjeu est de produire davantage et de rééquilibrer notre balance commerciale. #CGPME,1.3319
2012-04-02,François Hollande,"Je suis convaincu qu'encore beaucoup de Français sont indécis, donc je me bats! #LPJ #Hollande2012",1.3319
2012-04-02,François Hollande,Mes projets pour une France qui a envie d'entreprendre :  http://t.co/Db1zbwYD #FH2012,1.3319
2012-03-30,François Hollande,J'adresse mes voeux de prompt rétablissement à Michel Rocard.,1.3356
2012-03-29,François Hollande,Une seule question est posée : est-ce que nous voulons continuer ou changer? #Landes #FH2012,1.3272
2012-03-29,François Hollande,Ma première décision sera d'augmenter l’allocation de rentrée scolaire de 25%. #Montpellier #FH2012,1.3272
2012-03-29,François Hollande,Retrouvez ici le discours que j'ai prononcé à #Montpellier en fin de matinée : http://t.co/NcizyJmH #FH2012,1.3272
2012-03-29,François Hollande,"Voici la vidéo des temps forts de notre rassemblement au Théâtre de verdure, hier, à #Nice! http://t.co/k20hPX4n #FH2012",1.3272
2012-03-29,François Hollande,"Le meeting de #Mont-de-Marsan, dans les #Landes est à suivre en direct dès maintenant par ici : http://t.co/lurk4x7A #FH2012",1.3272
2012-03-29,François Hollande,"Mon discours à Mont-de-Marsan, dans les #Landes, c'est en direct et c'est maintenant! http://t.co/lurk4x7A #FH2012",1.3272
2012-03-29,François Hollande,Je viens vous annoncer une nouvelle : en 2012 il y aura un Président socialiste qui succèdera à François Mitterrand! #Landes #FH2012,1.3272
2012-03-29,François Hollande,"Nous ne voulons pas distinguer les Français selon leurs origines, leur couleur de peau ou leurs convictions. #Landes #FH2012",1.3272
2012-03-29,François Hollande,"Je suis venu dire à tous ceux qui doutent : oui le changement est possible,il est à portée de main,il ne dépend que de vous. #Landes #FH2012",1.3272
2012-03-29,François Hollande,"Suivez en direct notre réunion publique, en plein air, à #Montpellier : http://t.co/YyopRq3Z #FH2012",1.3272
2012-03-29,François Hollande,L'élection présidentielle en France est aussi une élection européenne. #Landes #FH2012,1.3272
2012-03-29,François Hollande,"Je veux une France plus solide, plus juste, plus confiante dans son avenir et dans sa jeunesse! #Landes #FH2012",1.3272
2012-03-29,François Hollande,L'enjeu de cette élection c'est la confiance : redonner confiance aux Français. #Landes #FH2012,1.3272
2012-03-29,François Hollande,Je dois mériter votre confiance. Le premier acte sera de maitriser la finance pour la mettre au service de notre économie. #Landes #FH2012,1.3272
